wall_time,step,value,match,infeasible_match,mismatch,notinstock,total_removed
1600605607.75199,1016251,-3320.300048828125,2500,0,0,306,21
1600605615.505535,1019270,-5670.5,2500,0,4,515,23
1600605621.4946408,1021771,30.000009536743164,2500,0,1,0,21
1600605630.36054,1025199,-10130.900390625,2500,0,4,924,20
1600605639.268482,1028644,-10340.900390625,2500,0,2,943,24
1600605647.491818,1031852,-7640.7001953125,2500,0,0,708,11
1600605653.605182,1034352,70.00000762939453,2500,0,0,0,18
1600605659.930167,1036872,-550.3999633789062,2496,4,2,18,20
1600605666.112208,1039407,-250.0,2500,0,1,34,15
1600605671.947464,1041907,40.00000762939453,2500,0,0,0,21
1600605678.152686,1044412,-9.999991416931152,2500,0,2,3,21
1600605684.358712,1046912,10.000009536743164,2500,0,0,0,24
1600605690.138772,1049414,-79.99999237060547,2500,0,2,0,31
1600605696.214411,1051915,-9.999992370605469,2500,0,1,0,25
1600605702.119763,1054421,-39.99999237060547,2500,0,1,5,23
1600605708.41386,1056972,-440.0,2500,0,1,50,18
1600605716.527879,1060246,-7850.2001953125,2500,0,8,766,16
1600605722.505813,1062749,50.00000762939453,2500,0,3,0,17
1600605728.808772,1065270,-130.0,2500,0,1,20,17
1600605735.056764,1067824,-450.0,2500,0,0,54,16
1600605741.171871,1070355,-600.3999633789062,2496,4,0,31,14
1600605747.2598422,1072888,-640.3999633789062,2496,4,0,33,16
1600605753.854481,1075390,-70.09999084472656,2499,1,1,1,20
1600605760.334809,1077915,-440.29998779296875,2497,3,0,25,14
1600605766.956109,1080664,-2830.39990234375,2498,2,0,249,19
1600605773.391766,1083298,-2311.0,2490,10,3,131,22
1600605780.688388,1086219,-4910.7001953125,2497,3,1,420,25
1600605787.353996,1088936,-2350.199951171875,2500,0,1,216,23
1600605797.19882,1092863,-15691.5,2499,1,1,1426,17
1600605808.7304,1097240,-20531.900390625,2499,1,2,1875,11
1600605814.87442,1099873,-1400.0999755859375,2499,1,0,133,22
1600605821.711227,1102615,-2530.199951171875,2500,0,0,242,16
1600605827.67571,1105132,-700.5999755859375,2494,6,0,17,18
