wall_time,step,value
1604189513.296145,4830243,20.000001907348633
1604189514.471371,4830743,30.000001907348633
1604189515.635672,4831244,10.000001907348633
1604189516.80209,4831744,-110.0999984741211
1604189517.673857,4832254,-520.4000244140625
1604189518.844259,4832754,20.000001907348633
1604189520.009274,4833254,50.0
1604189521.174432,4833754,30.000001907348633
1604189522.349401,4834257,20.0
1604189523.533937,4834758,30.000001907348633
1604189524.7296178,4835258,40.0
1604189525.92576,4835758,-60.099998474121094
1604189527.095754,4836258,20.000001907348633
1604189528.2566988,4836760,-180.1999969482422
1604189529.396266,4837260,-350.3999938964844
1604189530.543551,4837760,30.000001907348633
1604189531.4036758,4838260,50.0
1604189532.539656,4838760,50.0
1604189533.679069,4839262,20.000001907348633
1604189534.8248708,4839762,-350.3999938964844
1604189535.9807549,4840262,50.0
1604189537.142088,4840807,-410.0
1604189538.3172622,4841307,-50.099998474121094
1604189539.483453,4841807,50.0
1604189540.65328,4842308,-60.099998474121094
1604189541.825258,4842816,-80.0
1604189542.962472,4843318,30.0
1604189544.109797,4843824,-130.10000610351562
1604189545.2446551,4844324,50.0
1604189546.383052,4844826,30.0
1604189547.515968,4845326,-150.1999969482422
1604189548.660502,4845929,-1080.0999755859375
1604189549.802185,4846430,-60.099998474121094
1604189550.9410791,4846933,-180.1999969482422
1604189552.077618,4847433,50.0
1604189553.2118568,4847939,-19.999998092651367
1604189554.341123,4848439,-260.29998779296875
1604189555.485524,4848942,20.0
1604189556.644434,4849442,50.0
1604189557.817524,4849943,40.0
1604189558.983066,4850444,30.000001907348633
1604189560.1521332,4850952,-30.0
1604189561.322498,4851458,-210.1999969482422
1604189562.1975858,4851958,40.0
1604189563.3572311,4852462,10.000000953674316
1604189564.4936352,4852962,40.0
1604189565.916184,4853550,-930.0999755859375
1604189567.058513,4854053,20.0
1604189568.205676,4854562,-50.0
1604189569.355316,4855062,10.000001907348633
1604189570.522305,4855581,-840.7000122070312
1604189571.715172,4856100,-140.0
1604189572.910262,4856601,-260.29998779296875
1604189574.113659,4857101,30.000001907348633
1604189575.290495,4857601,50.0
1604189576.165466,4858101,50.0
1604189577.3134131,4858602,20.000001907348633
1604189578.445508,4859105,10.000000953674316
1604189579.5862532,4859609,-130.09999084472656
1604189580.7280262,4860110,40.0
1604189581.861056,4860610,10.000001907348633
1604189583.022615,4861111,20.000001907348633
1604189584.19648,4861613,20.000001907348633
1604189585.370925,4862114,-9.999998092651367
1604189586.542061,4862615,20.000001907348633
1604189587.9946082,4863270,-1590.0
1604189589.1601589,4863773,10.000000953674316
1604189590.3106382,4864275,-70.0999984741211
1604189591.453598,4864776,40.0
1604189592.3084888,4865278,30.0
1604189594.0085099,4865937,-1740.199951171875
1604189595.162735,4866458,-270.1000061035156
1604189596.33697,4866967,-240.1999969482422
1604189597.5063,4867473,-310.29998779296875
1604189598.675182,4867973,-150.1999969482422
1604189599.5565262,4868473,-550.5999755859375
1604189600.727614,4868975,30.0
1604189601.8905349,4869478,-390.3999938964844
1604189603.053684,4869979,-19.999998092651367
1604189604.196298,4870479,50.0
1604189605.335868,4870979,10.000001907348633
1604189606.486872,4871484,-400.3999938964844
1604189607.630347,4871984,-150.1999969482422
1604189608.772033,4872486,30.0
1604189609.906038,4872990,-100.0999984741211
1604189611.049161,4873490,-19.999996185302734
1604189612.2199638,4873994,1.125037670135498e-06
1604189613.390626,4874513,-440.29998779296875
1604189614.561485,4875013,-250.3000030517578
1604189615.433135,4875514,40.0
1604189616.607609,4876014,-50.099998474121094
1604189617.776299,4876523,-40.0
1604189618.962786,4877024,40.0
1604189620.1331992,4877529,-100.0999984741211
1604189621.302974,4878030,40.0
1604189622.47421,4878545,-210.10000610351562
1604189623.644941,4879045,-150.1999969482422
1604189624.806785,4879546,30.000001907348633
1604189625.973325,4880046,-270.29998779296875
1604189627.1376069,4880560,-110.0
1604189628.31558,4881060,-60.099998474121094
1604189629.486031,4881561,-60.099998474121094
1604189630.644565,4882067,-530.5
1604189631.789598,4882567,-390.3999938964844
1604189632.644402,4883067,50.0
1604189633.794255,4883568,-90.0999984741211
1604189634.934979,4884069,-260.29998779296875
1604189636.071983,4884573,-290.29998779296875
1604189637.21239,4885073,-50.099998474121094
1604189638.371754,4885573,-180.1999969482422
1604189639.549587,4886087,-330.20001220703125
1604189640.711621,4886593,-130.10000610351562
1604189642.1627278,4887170,-770.0
1604189643.033684,4887670,40.0
1604189644.207181,4888170,-29.999996185302734
1604189645.367817,4888670,-50.099998474121094
1604189646.533822,4889170,-650.7000122070312
1604189647.6991858,4889672,-290.29998779296875
1604189648.865483,4890172,50.0
1604189650.037709,4890672,-390.3999938964844
1604189651.204288,4891172,-50.099998474121094
1604189652.365063,4891672,-200.1999969482422
1604189653.527144,4892185,-1020.7999877929688
1604189655.2709498,4892947,-3170.60009765625
1604189656.720424,4893671,-2290.10009765625
1604189657.8632598,4894171,10.000001907348633
1604189659.001004,4894671,-50.099998474121094
1604189660.144309,4895172,-160.1999969482422
1604189661.282392,4895672,-210.1999969482422
1604189662.423687,4896182,-420.29998779296875
1604189663.567435,4896689,-450.3999938964844
1604189664.707308,4897190,-760.7999877929688
1604189665.850521,4897694,10.000000953674316
1604189666.986361,4898195,-1371.4000244140625
1604189668.126113,4898695,40.0
1604189668.976267,4899195,30.000001907348633
1604189670.115707,4899696,-19.999998092651367
1604189671.261274,4900196,20.000001907348633
1604189672.6750169,4900768,-980.2999877929688
1604189673.811393,4901273,7.450580596923828e-07
1604189674.953954,4901774,-460.5
1604189676.0895932,4902274,-150.1999969482422
1604189677.2225122,4902895,-1360.199951171875
1604189678.3623092,4903395,-50.099998474121094
1604189679.500878,4903895,-160.1999969482422
1604189680.667695,4904396,-60.099998474121094
1604189681.8378,4904900,-490.5
1604189683.008993,4905400,50.0
1604189684.176391,4905901,-160.1999969482422
1604189685.351553,4906401,1.8849968910217285e-06
1604189686.566793,4906901,20.000001907348633
1604189687.7448661,4907401,40.0
1604189688.618067,4907901,-150.09999084472656
1604189689.784408,4908403,-200.1999969482422
1604189690.952199,4908903,40.0
1604189692.1216168,4909403,-250.3000030517578
1604189693.2920809,4909903,-250.3000030517578
1604189694.4812741,4910422,-170.0
1604189695.6472461,4910922,-150.1999969482422
1604189696.8132942,4911422,50.0
1604189697.9864042,4911924,30.0
1604189699.1846888,4912455,-560.2999877929688
1604189700.376547,4912955,-560.5999755859375
1604189701.5696158,4913455,30.000001907348633
1604189702.767544,4913956,-29.999998092651367
1604189703.959349,4914456,20.000001907348633
1604189705.123698,4914957,-700.7000122070312
1604189706.266021,4915457,-290.29998779296875
1604189707.12199,4915957,-550.5999755859375
1604189708.263681,4916457,-250.3000030517578
1604189709.4103858,4916957,-190.1999969482422
1604189710.5519218,4917457,50.0
1604189711.715987,4917957,-50.099998474121094
1604189712.8813078,4918457,30.000001907348633
1604189714.04739,4918957,40.0
1604189715.2147698,4919457,40.0
1604189716.355566,4919958,40.0
1604189717.4931872,4920475,-120.0
1604189718.625651,4920977,-270.29998779296875
1604189719.7674391,4921477,50.0
1604189720.625213,4921979,-280.29998779296875
1604189721.763204,4922479,-50.099998474121094
1604189722.900865,4922979,50.0
1604189724.043906,4923480,-70.0999984741211
1604189725.194795,4923983,20.0
1604189726.337812,4924486,-180.1999969482422
1604189727.4832032,4924986,50.0
1604189728.622665,4925486,50.0
1604189729.7624161,4926009,-180.0
1604189730.910012,4926524,-300.20001220703125
1604189732.079571,4927024,50.0
1604189733.242887,4927525,30.000001907348633
1604189734.4059331,4928026,40.0
1604189735.576501,4928527,40.0
1604189736.7494311,4929028,-70.0999984741211
1604189737.624625,4929528,40.0
1604189738.789993,4930028,-60.099998474121094
1604189739.932627,4930529,40.0
1604189741.088227,4931029,50.0
1604189742.229887,4931530,-360.3999938964844
1604189743.3706272,4932030,50.0
1604189744.507,4932534,-9.999998092651367
1604189745.6375859,4933034,50.0
1604189746.779883,4933534,10.000001907348633
1604189747.927329,4934036,30.0
1604189749.0764349,4934545,-110.0
1604189750.246114,4935047,-70.0999984741211
1604189751.1229188,4935550,20.0
1604189752.295754,4936050,-50.099998474121094
1604189753.750885,4936616,-610.0
1604189754.917376,4937116,30.000001907348633
1604189756.069472,4937616,50.0
1604189757.208307,4938117,-110.0999984741211
1604189758.353131,4938627,-150.10000610351562
1604189759.201107,4939128,10.000001907348633
1604189760.3493278,4939628,50.0
1604189761.4944892,4940128,50.0
1604189762.65397,4940628,50.0
1604189763.831754,4941129,40.0
1604189765.026766,4941630,20.000001907348633
1604189766.222547,4942148,-440.29998779296875
1604189767.4276621,4942648,50.0
1604189768.61091,4943148,50.0
1604189769.775738,4943652,10.000000953674316
1604189770.921279,4944153,30.000001907348633
1604189772.055609,4944653,50.0
1604189773.198146,4945154,30.000001907348633
1604189774.062635,4945655,-160.1999969482422
1604189775.211804,4946156,-160.1999969482422
1604189776.353157,4946656,50.0
1604189777.504482,4947156,50.0
1604189778.662522,4947659,-9.999998092651367
1604189779.847407,4948159,50.0
1604189781.0229802,4948659,-50.099998474121094
1604189782.1930282,4949159,50.0
1604189783.364865,4949660,-360.3999938964844
1604189784.5357811,4950160,-50.099998474121094
1604189785.702422,4950671,-860.7999877929688
1604189786.844748,4951171,-50.099998474121094
1604189787.6990578,4951672,30.000001907348633
1604189788.837533,4952175,-9.999998092651367
1604189789.983501,4952675,50.0
1604189791.1240761,4953175,50.0
1604189792.26298,4953675,50.0
1604189793.4011798,4954175,50.0
1604189794.5415869,4954675,30.000001907348633
1604189795.6850429,4955178,-330.29998779296875
1604189796.8288782,4955678,50.0
1604189797.9723468,4956178,30.000001907348633
1604189799.117585,4956683,-200.1999969482422
1604189800.260003,4957189,-19.999998092651367
1604189801.1173198,4957689,50.0
1604189802.262211,4958189,50.0
1604189803.402892,4958689,-50.099998474121094
1604189804.5490298,4959189,50.0
1604189805.712168,4959689,50.0
1604189806.8903072,4960189,30.000001907348633
1604189808.065056,4960689,50.0
1604189809.2341702,4961189,50.0
1604189810.40159,4961689,20.000001907348633
1604189811.574199,4962193,-9.999998092651367
1604189812.756557,4962746,-640.0999755859375
1604189813.92617,4963250,-9.999999046325684
1604189815.105953,4963753,20.0
1604189816.3044522,4964253,40.0
1604189817.5467598,4964814,-660.0999755859375
1604189818.7574148,4965348,-400.1000061035156
1604189819.96767,4965848,50.0
1604189823.177762,4967226,-8750.0
1604189824.383831,4967726,30.000001907348633
1604189825.562728,4968226,50.0
1604189827.2948859,4968971,-2410.0
1604189828.1810281,4969471,50.0
1604189829.351424,4969971,50.0
1604189830.4965482,4970472,40.0
1604189831.635162,4970973,40.0
1604189832.7764149,4971478,7.450580596923828e-07
1604189833.92817,4971982,1.125037670135498e-06
1604189835.0679328,4972482,50.0
1604189836.202889,4972994,-70.0
1604189837.335159,4973494,50.0
1604189838.4862971,4973994,40.0
1604189839.644547,4974496,-270.29998779296875
1604189840.817527,4974997,40.0
1604189841.984621,4975497,50.0
1604189842.8549602,4975997,50.0
1604189844.2817972,4976632,-1520.199951171875
1604189845.418139,4977132,50.0
1604189846.824287,4977736,-1000.0
1604189847.9614239,4978236,50.0
1604189849.095861,4978737,30.000001907348633
1604189850.239823,4979237,40.0
1604189851.394165,4979737,-50.099998474121094
1604189852.5702899,4980237,50.0
1604189853.737204,4980741,-90.0999984741211
1604189855.43924,4981505,-2630.0
1604189856.318357,4982005,50.0
1604189857.7761579,4982566,-970.4000244140625
1604189858.949785,4983066,-450.5
1604189860.121227,4983567,-60.099998474121094
1604189861.285423,4984067,-50.099998474121094
1604189862.139989,4984567,-150.1999969482422
1604189863.279954,4985068,40.0
1604189864.416532,4985568,30.000001907348633
1604189865.552217,4986068,-50.099998474121094
1604189866.692984,4986569,40.0
1604189867.828608,4987069,50.0
1604189868.9695292,4987569,40.0
1604189870.1173692,4988069,30.000001907348633
1604189871.2987819,4988569,50.0
1604189872.467287,4989069,50.0
1604189873.628344,4989570,20.000001907348633
1604189874.5031948,4990070,50.0
1604189875.666551,4990570,50.0
1604189876.83377,4991070,50.0
1604189878.007746,4991576,-9.999999046325684
1604189879.1805718,4992076,50.0
1604189880.346428,4992584,-30.0
1604189881.509176,4993084,40.0
1604189882.6886091,4993585,20.000001907348633
1604189883.851991,4994136,-460.0
1604189885.02048,4994636,-50.099998474121094
1604189886.186562,4995136,50.0
1604189887.35519,4995639,-280.29998779296875
1604189888.527374,4996142,-9.999998092651367
1604189889.704229,4996642,-170.1999969482422
1604189890.873684,4997145,20.0
1604189892.043648,4997645,-250.3000030517578
1604189893.210925,4998148,-280.29998779296875
1604189894.080426,4998650,20.000001907348633
1604189895.245745,4999150,50.0
1604189896.712225,4999692,-510.1000061035156
1604189898.9082701,5000519,-3240.0
1604189900.087181,5001029,-50.0
1604189901.224873,5001530,40.0
1604189902.3575392,5002031,40.0
1604189904.056382,5002842,-3780.699951171875
1604189905.200634,5003342,50.0
1604189906.6169999,5003952,-1050.0
1604189907.768225,5004452,50.0
1604189908.904521,5004954,20.000001907348633
1604189910.068672,5005455,40.0
1604189911.289427,5005955,50.0
1604189912.509637,5006495,-350.0
1604189913.772785,5006995,50.0
1604189917.436243,5008572,-11640.900390625
1604189918.6865668,5009072,50.0
1604189920.0159318,5009572,10.000001907348633
1604189921.5631301,5010083,-260.20001220703125
1604189922.867865,5010583,50.0
1604189924.111532,5011084,-60.099998474121094
1604189925.414645,5011585,40.0
1604189926.321949,5012085,-60.099998474121094
1604189927.531816,5012588,20.0
1604189928.704688,5013088,10.000001907348633
1604189929.8717592,5013593,-420.3999938964844
1604189931.0509272,5014094,-60.099998474121094
1604189932.2193952,5014594,-180.1999969482422
1604189933.387657,5015094,-150.1999969482422
1604189934.5598469,5015594,50.0
1604189935.725122,5016094,-450.5
1604189936.896894,5016607,-130.0
1604189938.0631008,5017107,50.0
1604189939.2204,5017607,-250.3000030517578
1604189940.0932539,5018107,-150.1999969482422
1604189941.236059,5018614,-40.0
1604189942.375464,5019114,-150.1999969482422
1604189943.5130188,5019614,-50.099998474121094
1604189944.654954,5020114,50.0
1604189945.7905269,5020614,50.0
1604189946.9296288,5021114,50.0
1604189948.071245,5021615,40.0
1604189949.2068539,5022115,30.000001907348633
1604189950.346484,5022615,50.0
1604189951.485031,5023115,30.000001907348633
1604189952.3392498,5023615,-160.1999969482422
1604189953.47713,5024115,50.0
1604189954.617097,5024615,50.0
1604189955.7613351,5025115,-50.099998474121094
1604189956.895036,5025617,20.000001907348633
1604189958.041936,5026117,-850.9000244140625
1604189959.181843,5026618,40.0
1604189960.3188071,5027118,-50.099998474121094
1604189961.466055,5027619,30.000001907348633
1604189962.643593,5028122,20.0
1604189963.816465,5028622,-50.099998474121094
1604189964.979275,5029122,50.0
1604189965.832501,5029627,-380.29998779296875
1604189967.251433,5030146,-280.1000061035156
1604189968.106894,5030646,50.0
1604189969.250813,5031147,40.0
1604189970.383955,5031647,50.0
1604189971.5220108,5032147,-150.1999969482422
1604189972.660179,5032647,-50.099998474121094
1604189973.804786,5033147,50.0
1604189974.948658,5033648,-160.1999969482422
1604189976.083215,5034148,50.0
1604189977.227371,5034650,30.0
1604189978.3681312,5035151,40.0
1604189979.516107,5035652,-190.1999969482422
1604189980.395726,5036155,-80.0999984741211
1604189981.5636039,5036657,10.000001907348633
1604189982.7241228,5037157,40.0
1604189983.886061,5037657,-150.1999969482422
1604189985.04838,5038193,-560.2000122070312
1604189986.486361,5038776,-1280.5
1604189987.624667,5039279,20.0
1604189988.761495,5039779,-150.1999969482422
1604189989.893971,5040279,-250.3000030517578
1604189991.027404,5040779,30.000001907348633
1604189991.879513,5041279,50.0
1604189993.0139892,5041780,-370.3999938964844
1604189994.153312,5042281,-90.0999984741211
1604189995.32179,5042781,50.0
1604189996.4915981,5043281,40.0
1604189997.6596181,5043781,-60.099998474121094
1604189998.827966,5044281,-250.3000030517578
1604189999.9977732,5044781,1.8849968910217285e-06
1604190001.1701891,5045281,50.0
1604190002.336193,5045781,50.0
1604190003.498154,5046289,-50.0
1604190004.6662579,5046789,-150.1999969482422
1604190005.540103,5047291,30.0
1604190006.705775,5047791,50.0
1604190007.872138,5048295,-9.999998092651367
1604190009.035834,5048795,50.0
1604190010.200875,5049295,40.0
1604190011.34758,5049795,50.0
1604190019.3434849,5050565,26.90000343322754
1604190020.408414,5051067,30.0
1604190021.484454,5051567,50.0
1604190022.5918489,5052094,-380.1000061035156
1604190023.748543,5052598,-800.7999877929688
1604190024.920185,5053099,-360.3999938964844
1604190026.1017861,5053605,-410.3999938964844
1604190027.264395,5054106,2.2649765014648438e-06
1604190028.426327,5054606,50.0
1604190029.578867,5055107,-460.5
1604190030.4392278,5055607,50.0
1604190031.5911622,5056107,40.0
1604190032.748596,5056607,-50.099998474121094
1604190033.908041,5057107,-160.1999969482422
1604190035.0541031,5057607,-250.3000030517578
1604190036.205984,5058107,50.0
1604190037.3629508,5058607,50.0
1604190038.523243,5059108,30.000001907348633
1604190039.678144,5059611,1.5050172805786133e-06
1604190040.827549,5060112,40.0
1604190041.984232,5060612,40.0
1604190042.8481102,5061112,50.0
1604190044.0120351,5061612,40.0
1604190045.170913,5062112,40.0
1604190046.3283389,5062613,40.0
1604190047.504236,5063113,40.0
1604190048.663243,5063616,20.0
1604190050.0947042,5064212,-950.0
1604190051.246711,5064716,-29.999998092651367
1604190052.406254,5065217,-160.1999969482422
1604190053.273951,5065718,40.0
1604190054.429409,5066219,20.000001907348633
1604190055.592927,5066720,-160.1999969482422
1604190056.7437,5067221,-60.099998474121094
1604190057.903171,5067724,-380.3999938964844
1604190059.0598998,5068224,50.0
1604190060.22167,5068725,40.0
1604190061.374754,5069225,-60.099998474121094
1604190062.5288131,5069725,-260.29998779296875
1604190063.683129,5070229,-90.0999984741211
1604190064.838196,5070729,50.0
1604190065.70592,5071230,-460.5
1604190066.86046,5071730,-170.1999969482422
1604190068.024671,5072230,-150.1999969482422
1604190069.178617,5072730,-450.5
1604190070.332173,5073246,-520.4000244140625
1604190071.496445,5073776,-250.0
1604190072.6463559,5074278,10.000001907348633
1604190073.805514,5074778,50.0
1604190074.960035,5075278,-50.099998474121094
1604190076.118871,5075798,-850.7000122070312
1604190077.2753012,5076298,-39.999996185302734
1604190078.423733,5076800,10.000001907348633
1604190079.58381,5077300,-470.5
1604190080.743032,5077800,50.0
1604190081.897671,5078300,-50.099998474121094
1604190083.053466,5078807,-40.0
1604190084.2106938,5079307,-50.099998474121094
1604190085.07895,5079807,50.0
1604190086.236963,5080307,50.0
1604190087.3930829,5080807,50.0
1604190088.5496619,5081307,50.0
1604190089.7057788,5081807,50.0
1604190090.864189,5082351,-690.2999877929688
1604190092.01596,5082851,20.000001907348633
1604190093.176028,5083352,20.000001907348633
1604190094.32915,5083852,50.0
1604190095.484183,5084352,50.0
1604190096.643896,5084852,50.0
1604190097.800673,5085352,40.0
1604190098.97253,5085873,-690.5
1604190100.126574,5086444,-680.0
1604190101.2845068,5086944,40.0
1604190102.440213,5087445,-19.999998092651367
1604190103.599262,5087945,-50.099998474121094
1604190104.755627,5088445,-150.1999969482422
1604190105.912857,5088945,50.0
1604190107.072303,5089445,30.000001907348633
1604190108.2341702,5089947,-170.1999969482422
1604190109.4023979,5090453,-29.999998092651367
1604190110.561999,5090958,-400.3999938964844
1604190111.7222872,5091461,10.000000953674316
1604190112.589015,5091961,50.0
1604190113.7433941,5092461,40.0
1604190114.9048479,5092961,50.0
1604190116.0554738,5093461,-250.3000030517578
1604190117.214752,5093961,50.0
1604190118.370219,5094463,-180.1999969482422
1604190119.529793,5094963,-29.999998092651367
1604190120.6957,5095463,50.0
1604190121.864456,5095963,50.0
1604190123.030554,5096463,40.0
1604190124.195317,5096963,50.0
1604190125.066941,5097463,50.0
1604190126.239611,5097963,50.0
1604190127.409943,5098463,-550.5999755859375
1604190128.579875,5098966,20.0
1604190129.769791,5099466,30.000001907348633
1604190130.9703228,5099966,50.0
1604190138.0715609,5100565,49.79999923706055
1604190139.15245,5101066,-260.29998779296875
1604190139.965077,5101566,-50.099998474121094
1604190141.0494258,5102066,50.0
1604190142.129836,5102566,-60.099998474121094
1604190143.253,5103066,50.0
1604190144.403154,5103566,50.0
1604190145.561188,5104066,-9.99999713897705
1604190146.72882,5104566,50.0
1604190147.883866,5105066,40.0
1604190149.0388212,5105566,40.0
1604190150.198238,5106066,50.0
1604190151.349516,5106566,50.0
1604190152.50911,5107101,-330.0
1604190153.664702,5107605,-9.999998092651367
1604190155.655957,5108490,-4350.5
1604190157.0894752,5109192,-2010.0
1604190158.2485929,5109692,50.0
1604190159.399724,5110192,40.0
1604190160.8400488,5110824,-1390.0999755859375
1604190161.995581,5111324,40.0
1604190163.146775,5111921,-920.0
1604190166.6136892,5113418,-10120.2001953125
1604190167.7682402,5113918,30.000001907348633
1604190169.197333,5114620,-1990.0
1604190170.35444,5115120,40.0
1604190171.511122,5115620,-450.5
1604190172.673016,5116120,-250.3000030517578
1604190173.838304,5116622,-270.29998779296875
1604190174.981652,5117125,10.000000953674316
1604190176.148533,5117668,-520.0999755859375
1604190177.3111072,5118168,50.0
1604190178.465438,5118669,-300.29998779296875
1604190180.159371,5119473,-2990.0
1604190182.12718,5120291,-3240.10009765625
1604190183.2943392,5120792,40.0
1604190184.758074,5121444,-1580.0999755859375
1604190185.925096,5121944,50.0
1604190187.097523,5122444,-360.3999938964844
1604190188.8007941,5123272,-3670.300048828125
1604190190.256087,5123906,-1290.0
1604190191.427274,5124417,-170.10000610351562
1604190192.599623,5124972,-510.0
1604190194.899553,5126008,-7291.89990234375
1604190196.071915,5126508,50.0
1604190197.247608,5127008,-450.5
1604190198.4174469,5127508,-50.099998474121094
1604190199.586615,5128008,30.000001907348633
1604190200.759775,5128513,-200.1999969482422
1604190201.917048,5129070,-740.2000122070312
1604190203.074052,5129572,-290.29998779296875
1604190204.215328,5130078,-210.1999969482422
1604190205.358732,5130578,-60.099998474121094
1604190206.4994838,5131078,50.0
1604190207.923851,5131681,-1080.0999755859375
1604190209.065656,5132183,-110.0999984741211
1604190210.2159538,5132684,40.0
1604190211.388642,5133190,-9.999999046325684
1604190212.2744489,5133690,40.0
1604190213.4397068,5134191,-170.1999969482422
1604190214.606795,5134691,-59.999996185302734
1604190215.777503,5135191,-350.3999938964844
1604190216.951628,5135692,-160.1999969482422
1604190218.1289809,5136192,-50.099998474121094
1604190219.296622,5136694,-80.0999984741211
1604190220.470737,5137213,-540.4000244140625
1604190221.643863,5137718,-600.5999755859375
1604190222.813364,5138218,50.0
1604190223.958011,5138719,40.0
1604190225.0953228,5139219,50.0
1604190226.237115,5139719,-250.3000030517578
1604190227.092625,5140222,10.000000953674316
1604190228.233763,5140722,-270.29998779296875
1604190229.371496,5141222,-60.099998474121094
1604190230.5137432,5141722,-350.3999938964844
1604190231.68045,5142222,-260.29998779296875
1604190232.849401,5142723,-860.9000244140625
1604190234.023103,5143223,-90.0999984741211
1604190235.1852071,5143724,30.000001907348633
1604190236.347689,5144224,50.0
1604190237.5159428,5144724,-50.099998474121094
1604190238.69128,5145224,-29.999996185302734
1604190239.5616052,5145724,-660.7000122070312
1604190240.699085,5146224,-9.999998092651367
1604190241.8401752,5146726,-190.1999969482422
1604190242.969725,5147229,-39.999996185302734
1604190244.114675,5147730,30.000001907348633
1604190245.279943,5148237,-730.7000122070312
1604190246.445112,5148754,-250.10000610351562
1604190247.614109,5149255,40.0
1604190248.7810109,5149756,30.000001907348633
1604190256.276607,5150565,-129.39999389648438
1604190257.339713,5151066,30.000001907348633
1604190258.416461,5151568,30.0
1604190259.496508,5152068,-250.3000030517578
1604190260.5885088,5152580,-70.0
1604190261.7324579,5153080,-50.099998474121094
1604190262.891238,5153580,-60.099998474121094
1604190264.0503712,5154082,30.0
1604190265.213044,5154586,-290.29998779296875
1604190266.368201,5155086,-50.099998474121094
1604190267.5258722,5155586,-250.3000030517578
1604190268.3925602,5156087,-60.099998474121094
1604190269.547102,5156587,50.0
1604190270.998207,5157145,-540.0
1604190272.156908,5157645,-50.099998474121094
1604190273.31042,5158149,-90.0999984741211
1604190274.175939,5158651,30.0
1604190275.328883,5159151,50.0
1604190276.4879549,5159661,-50.0
1604190277.645092,5160162,40.0
1604190278.800116,5160663,-260.29998779296875
1604190279.957331,5161163,-450.5
1604190281.1162891,5161663,-70.0999984741211
1604190282.272736,5162164,-90.0999984741211
1604190283.430153,5162665,40.0
1604190284.580828,5163171,-240.1999969482422
1604190285.74017,5163671,50.0
1604190286.902627,5164171,-50.099998474121094
1604190287.7680159,5164671,50.0
1604190288.923112,5165171,30.000001907348633
1604190290.0810602,5165671,50.0
1604190291.234507,5166171,50.0
1604190292.400459,5166671,50.0
1604190293.557725,5167172,40.0
1604190294.717964,5167674,20.000001907348633
1604190295.868876,5168174,50.0
1604190297.02251,5168674,40.0
1604190298.179685,5169174,50.0
1604190299.331212,5169675,-360.3999938964844
1604190300.485905,5170180,7.450580596923828e-07
1604190301.352623,5170681,1.8849968910217285e-06
1604190302.50701,5171181,50.0
1604190303.667189,5171681,40.0
1604190304.823255,5172181,-180.1999969482422
1604190305.978317,5172682,40.0
1604190307.3878279,5173278,-920.0
1604190308.823978,5173945,-1630.0
1604190309.979893,5174445,30.000001907348633
1604190311.131659,5174945,40.0
1604190312.290348,5175454,-70.0
1604190313.44416,5175955,30.000001907348633
1604190314.591431,5176462,-20.0
1604190315.7524831,5176962,30.000001907348633
1604190316.9002419,5177474,-370.29998779296875
1604190317.752969,5177975,-360.3999938964844
1604190318.895288,5178476,40.0
1604190320.058892,5179007,-270.0
1604190321.210655,5179507,40.0
1604190322.355048,5180007,40.0
1604190323.4966831,5180508,-160.1999969482422
1604190324.665639,5181009,40.0
1604190326.098282,5181596,-1180.300048828125
1604190327.23735,5182096,2.2649765014648438e-06
1604190328.39411,5182596,40.0
1604190329.271051,5183098,30.0
1604190330.429892,5183599,40.0
1604190331.564522,5184101,20.000001907348633
1604190333.791231,5185085,-5090.2998046875
1604190334.9593549,5185585,50.0
1604190336.131192,5186088,10.000000953674316
1604190337.283332,5186589,-70.0999984741211
1604190338.7070029,5187296,-2080.0
1604190340.123956,5187874,-730.0
1604190341.283988,5188379,7.450580596923828e-07
1604190342.440213,5188953,-1090.4000244140625
1604190343.6064131,5189477,-190.0
1604190344.750078,5189977,50.0
1604190345.892343,5190477,50.0
1604190347.034183,5190977,50.0
1604190348.1818979,5191481,10.000000953674316
1604190349.3362079,5191993,-100.0
1604190350.510776,5192508,-310.20001220703125
1604190351.684458,5193008,40.0
1604190352.8543391,5193508,50.0
1604190353.998522,5194009,-560.5999755859375
1604190355.1388018,5194509,50.0
1604190356.279725,5195009,50.0
1604190357.691468,5195675,-1610.0
1604190358.8290792,5196175,30.000001907348633
1604190360.003972,5196675,-50.099998474121094
1604190360.9073899,5197177,30.0
1604190362.0993679,5197686,-140.10000610351562
1604190363.303106,5198187,40.0
1604190364.493956,5198688,40.0
1604190365.6679208,5199188,50.0
1604190366.8364182,5199703,-100.0
1604190378.455509,5200567,-166.10000610351562
1604190379.517094,5201068,40.0
1604190380.594027,5201568,50.0
1604190381.714133,5202068,40.0
1604190384.528542,5203453,-8840.0
1604190385.6783092,5203954,40.0
1604190386.831986,5204455,-160.1999969482422
1604190387.97915,5204955,-150.1999969482422
1604190389.1341782,5205456,30.000001907348633
1604190390.286407,5205956,50.0
1604190391.446187,5206463,-120.0999984741211
1604190392.597467,5206972,-40.0
1604190393.752914,5207473,40.0
1604190394.9104729,5207973,40.0
1604190396.066336,5208477,10.000000953674316
1604190397.218865,5208978,40.0
1604190398.373585,5209497,-140.0
1604190399.539659,5210000,-80.0999984741211
1604190400.698879,5210502,30.0
1604190401.852619,5211107,-1120.0999755859375
1604190403.019152,5211608,-60.099998474121094
1604190404.17996,5212116,-30.0
