wall_time,step,value,match,infeasible_match,mismatch,notinstock,total_removed
1600621942.169534,1356234,220.0,2500,0,1,1,1
1600621948.938275,1358749,-100.19999694824219,2498,2,2,13,0
1600621955.72273,1361333,-590.0,2500,0,0,84,0
1600621962.398001,1363897,-1591.199951171875,2488,12,0,64,0
1600621968.874503,1366463,-510.1000061035156,2499,1,21,45,0
1600621975.327222,1368964,230.0,2500,0,1,0,1
1600621982.026625,1371565,-860.0999755859375,2500,0,0,101,0
1600621988.647441,1374180,-910.0,2500,0,2,113,1
1600621995.2816892,1376685,200.0,2500,0,0,5,0
1600622001.961637,1379201,90.0,2500,0,2,14,0
1600622008.131385,1381730,-69.99999237060547,2500,0,1,28,3
1600622014.580626,1384232,230.0,2500,0,2,0,0
1600622020.79269,1386734,230.0,2500,0,0,2,0
1600622027.388584,1389234,220.0,2500,0,0,0,3
1600622033.5830982,1391734,250.0,2500,0,0,0,0
1600622040.102686,1394234,250.0,2500,0,0,0,0
1600622046.411883,1396734,240.0,2500,0,0,0,1
1600622053.029213,1399235,240.0,2500,0,0,1,0
1600622059.650142,1401737,230.0,2500,0,2,0,0
1600622065.921661,1404258,40.000003814697266,2500,0,14,7,0
1600622072.619117,1406761,220.0,2500,0,0,3,0
1600622079.115715,1409276,100.0,2500,0,0,15,0
1600622085.648305,1411791,100.0,2500,0,1,14,0
1600622092.205476,1414301,150.0,2500,0,1,9,0
1600622098.520421,1416812,140.0,2500,0,0,11,0
1600622105.0592058,1419316,210.0,2500,0,0,4,0
1600622111.524427,1421824,170.0,2500,0,1,7,0
1600622117.781055,1424355,-460.3999938964844,2496,4,4,27,0
1600622124.843717,1427020,-1900.5,2495,5,0,165,0
1600622131.472657,1429521,240.0,2500,0,1,0,0
1600622137.5919502,1432022,240.0,2500,0,1,0,0
1600622144.0670998,1434530,170.0,2500,0,2,6,0
1600622150.241741,1437030,250.0,2500,0,0,0,0
1600622156.8894038,1439530,250.0,2500,0,0,0,0
1600622163.0904,1442031,240.0,2500,0,1,0,0
1600622169.6343198,1444533,230.0,2500,0,2,0,0
1600622175.985436,1447033,250.0,2500,0,0,0,0
1600622182.632839,1449544,140.0,2500,0,7,4,0
1600622189.3073568,1452062,70.0,2500,0,1,17,0
1600622195.792643,1454575,120.0,2500,0,2,11,0
1600622202.338986,1457126,-260.0,2500,0,1,50,0
1600622208.8321888,1459648,30.000003814697266,2500,0,1,21,0
1600622215.305248,1462171,20.000003814697266,2500,0,4,19,0
1600622221.467951,1464671,250.0,2500,0,0,0,0
1600622228.118062,1467179,170.0,2500,0,8,0,0
1600622234.4591,1469679,250.0,2500,0,0,0,0
1600622241.462115,1472277,-730.0,2500,0,0,98,0
1600622247.579543,1474782,200.0,2500,0,1,4,0
1600622254.0530381,1477331,-240.0,2500,0,2,47,0
1600622260.470061,1479835,210.0,2500,0,4,0,0
1600622266.63736,1482336,230.0,2500,0,1,0,1
1600622273.134285,1484837,240.0,2500,0,1,0,0
1600622279.3899488,1487340,220.0,2500,0,1,2,0
1600622286.009366,1489854,110.0,2500,0,14,0,0
1600622294.206207,1493013,-7240.89990234375,2494,6,633,26,0
1600622300.484968,1495545,-70.0,2500,0,1,31,0
1600622307.19215,1498050,180.0,2500,0,0,5,2
1600622314.033537,1500572,30.000003814697266,2500,0,0,22,0
1600622320.388386,1503073,240.0,2500,0,1,0,0
1600622326.890465,1505574,240.0,2500,0,1,0,0
1600622333.348682,1508125,-260.0,2500,0,0,51,0
1600622339.807254,1510711,-610.0,2500,0,0,86,0
1600622346.4056818,1513237,-9.999996185302734,2500,0,1,25,0
1600622352.642347,1515741,200.0,2500,0,3,1,1
1600622359.3501492,1518243,230.0,2500,0,0,2,0
1600622367.36917,1521393,-6550.2998046875,2500,0,650,0,0
1600622373.81617,1523893,250.0,2500,0,0,0,0
1600622379.964436,1526394,240.0,2500,0,1,0,0
1600622386.615746,1528895,240.0,2500,0,1,0,0
1600622393.2725492,1531396,240.0,2500,0,0,1,0
1600622399.418784,1533897,240.0,2500,0,0,1,0
1600622405.864079,1536397,250.0,2500,0,0,0,0
1600622411.974625,1538897,250.0,2500,0,0,0,0
1600622418.627271,1541398,240.0,2500,0,1,0,0
1600622424.916217,1543899,240.0,2500,0,1,0,0
1600622431.579008,1546402,220.0,2500,0,1,2,0
1600622438.236048,1548949,-220.0,2500,0,2,45,0
1600622444.5156622,1551449,250.0,2500,0,0,0,0
1600622451.0802948,1553949,250.0,2500,0,0,0,0
1600622457.227821,1556451,29.800003051757812,2498,2,1,1,0
1600622463.767265,1558951,250.0,2500,0,0,0,0
1600622470.14095,1561451,250.0,2500,0,0,0,0
1600622476.793469,1563953,230.0,2500,0,2,0,0
1600622483.281867,1566454,240.0,2500,0,1,0,0
1600622489.913724,1568955,240.0,2500,0,1,0,0
1600622496.397435,1571457,230.0,2500,0,2,0,0
1600622502.556695,1573970,120.0,2500,0,1,12,0
1600622509.001266,1576471,240.0,2500,0,0,1,0
1600622515.1311328,1578984,110.00000762939453,2500,0,2,11,1
1600622521.626933,1581484,250.0,2500,0,0,0,0
1600622527.9459572,1583990,190.0,2500,0,0,6,0
1600622534.42273,1586507,80.0,2500,0,15,2,0
1600622540.96335,1589007,250.0,2500,0,0,0,0
1600622547.4733891,1591529,30.000003814697266,2500,0,2,20,0
1600622554.65041,1594184,-2100.800048828125,2493,7,6,149,0
1600622561.4558,1596742,-730.4000244140625,2496,4,2,56,0
1600622568.1461031,1599246,210.0,2500,0,4,0,0
1600622574.4570482,1601754,150.0,2500,0,7,1,2
1600622581.1284192,1604347,-680.0,2500,0,2,91,0
1600622587.6888509,1606849,230.0,2500,0,2,0,0
1600622594.189825,1609350,240.0,2500,0,1,0,0
1600622600.42726,1611851,240.0,2500,0,1,0,0
1600622607.07322,1614352,240.0,2500,0,1,0,0
1600622613.312224,1616868,90.0,2500,0,16,0,0
1600622619.768163,1619368,250.0,2500,0,0,0,0
1600622626.037549,1621872,190.0,2500,0,4,0,2
1600622632.606287,1624375,220.0,2500,0,2,1,0
1600622638.7590568,1626875,250.0,2500,0,0,0,0
1600622646.25422,1629697,-2970.0,2500,0,0,322,0
1600622652.566507,1632206,160.0,2500,0,0,9,0
1600622659.095538,1634737,-59.999996185302734,2500,0,2,29,0
1600622665.3567061,1637245,170.0,2500,0,1,7,0
1600622672.1964219,1639748,220.0,2500,0,2,1,0
1600622678.839377,1642304,-310.0,2500,0,8,48,0
1600622685.298986,1644883,-740.2000122070312,2498,2,76,3,0
1600622691.904441,1647385,230.0,2500,0,0,2,0
1600622698.829254,1650083,-1830.0999755859375,2500,0,1,197,0
1600622705.16491,1652589,190.0,2500,0,6,0,0
1600622714.302975,1656100,-10660.7998046875,2500,0,0,1011,0
1600622720.9224372,1658713,-880.0,2500,0,1,112,0
1600622727.6059039,1661213,250.0,2500,0,0,0,0
1600622733.849047,1663713,250.0,2500,0,0,0,0
1600622740.280181,1666213,250.0,2500,0,0,0,0
1600622746.4126852,1668715,230.0,2500,0,2,0,0
1600622752.873475,1671216,240.0,2500,0,1,0,0
1600622759.0178401,1673719,210.0,2500,0,3,0,1
1600622765.570689,1676229,49.90000534057617,2499,1,1,9,0
1600622772.227547,1678730,220.0,2500,0,1,0,2
1600622778.920644,1681342,-870.0,2500,0,112,0,0
1600622785.567296,1683842,250.0,2500,0,0,0,0
1600622792.094743,1686343,210.0,2500,0,1,0,3
1600622798.797793,1688843,140.0,2500,0,0,0,11
1600622804.9859579,1691343,250.0,2500,0,0,0,0
1600622811.870181,1694078,-2300.199951171875,2500,0,235,0,0
1600622818.385221,1696603,-9.999996185302734,2500,0,25,0,1
1600622824.870943,1699105,220.0,2500,0,2,0,1
1600622831.026865,1701606,240.0,2500,0,1,0,0
1600622837.575281,1704106,250.0,2500,0,0,0,0
1600622843.8894389,1706607,240.0,2500,0,1,0,0
1600622850.5466251,1709108,240.0,2500,0,1,0,0
1600622856.763267,1711610,230.0,2500,0,2,0,0
1600622863.265053,1714110,250.0,2500,0,0,0,0
1600622869.731769,1716610,250.0,2500,0,0,0,0
1600622876.971978,1719475,-3500.10009765625,2500,0,365,0,0
1600622883.310046,1721977,230.0,2500,0,2,0,0
1600622889.9543948,1724477,250.0,2500,0,0,0,0
1600622896.907346,1727117,-1150.0,2500,0,94,46,0
1600622905.439518,1730413,-8310.599609375,2500,0,3,793,0
1600622912.0834072,1732913,250.0,2500,0,0,0,0
1600622918.537757,1735414,240.0,2500,0,1,0,0
1600622925.053004,1737914,250.0,2500,0,0,0,0
1600622931.515605,1740417,220.0,2500,0,2,1,0
1600622937.6929522,1742928,140.0,2500,0,2,9,0
1600622944.158609,1745436,170.0,2500,0,0,8,0
1600622950.374105,1747938,230.0,2500,0,1,1,0
1600622957.0311942,1750442,210.0,2500,0,2,2,0
1600622963.660147,1752963,40.000003814697266,2500,0,10,11,0
1600622970.465228,1755617,-1690.4000244140625,2496,4,2,152,0
1600622976.981354,1758157,-150.0,2500,0,4,36,0
1600622984.205558,1760932,-2500.0,2500,0,2,273,0
1600622990.845548,1763510,-530.0,2500,0,2,76,0
1600622997.4753249,1766025,100.0,2500,0,13,2,0
1600623003.7637608,1768526,240.0,2500,0,1,0,0
1600623010.314206,1771026,250.0,2500,0,0,0,0
1600623016.475424,1773526,250.0,2500,0,0,0,0
1600623023.1009479,1776027,240.0,2500,0,1,0,0
1600623029.487464,1778536,160.0,2500,0,2,7,0
1600623036.235563,1781038,230.0,2500,0,1,1,0
1600623042.7858188,1783600,-370.0,2500,0,47,15,0
1600623048.896235,1786108,170.0,2500,0,1,7,0
1600623055.334777,1788609,240.0,2500,0,1,0,0
1600623061.790884,1791109,250.0,2500,0,0,0,0
1600623067.962231,1793616,180.0,2500,0,1,6,0
1600623074.651952,1796120,210.0,2500,0,3,1,0
1600623080.90452,1798621,240.0,2500,0,1,0,0
1600623087.524163,1801148,-19.999996185302734,2500,0,27,0,0
1600623094.156553,1803648,250.0,2500,0,0,0,0
1600623100.419459,1806149,240.0,2500,0,1,0,0
1600623106.8683798,1808663,110.0,2500,0,1,13,0
1600623113.340291,1811225,-870.5,2495,5,58,4,0
1600623119.4961028,1813747,30.000003814697266,2500,0,0,22,0
1600623126.110955,1816286,-140.0,2500,0,0,39,0
1600623132.687244,1818860,-490.0,2500,0,0,74,0
1600623139.185802,1821382,30.000003814697266,2500,0,0,22,0
1600623145.854371,1823953,-460.0,2500,0,0,71,0
1600623152.888088,1826460,180.0,2500,0,3,4,0
1600623159.2800992,1828967,180.0,2500,0,0,7,0
1600623165.86099,1831478,140.0,2500,0,1,10,0
1600623172.329022,1834014,-110.0,2500,0,2,34,0
1600623178.4930701,1836543,-140.09999084472656,2499,1,1,28,0
1600623185.310315,1839199,-1810.5,2495,5,0,156,0
1600623191.8177128,1841713,110.0,2500,0,1,13,0
1600623198.090425,1844219,-210.39999389648438,2496,4,0,6,0
1600623204.7077062,1846744,-300.29998779296875,2497,3,1,24,0
1600623211.232827,1849253,59.90000534057617,2499,1,0,9,0
1600623217.744044,1851783,-350.29998779296875,2497,3,1,29,0
1600623224.099093,1854329,-310.1000061035156,2499,1,2,44,0
1600623230.630789,1856852,20.000003814697266,2500,0,4,19,0
1600623237.9932039,1859830,-4630.10009765625,2500,0,1,477,0
1600623245.174328,1862546,-2410.5,2496,4,0,216,0
1600623252.8279061,1865584,-5230.10009765625,2500,0,1,537,0
1600623259.472885,1868089,200.0,2500,0,2,3,0
1600623266.046025,1870630,-160.0,2500,0,2,39,0
1600623272.578228,1873134,210.0,2500,0,3,1,0
1600623279.306211,1875644,150.0,2500,0,5,5,0
1600623285.803175,1878148,210.0,2500,0,4,0,0
1600623292.068806,1880654,-10.199995994567871,2498,2,0,6,0
1600623298.705785,1883167,-580.7000122070312,2493,7,9,4,0
1600623305.23403,1885743,-510.0,2500,0,2,74,0
1600623311.391511,1888247,210.0,2500,0,0,4,0
1600623318.022389,1890747,230.0,2500,0,0,0,2
1600623324.5103638,1893248,240.0,2500,0,0,1,0
1600623330.733875,1895751,220.0,2500,0,0,3,0
1600623337.3530738,1898253,230.0,2500,0,1,1,0
1600623343.929178,1900804,-260.0,2500,0,1,50,0
1600623350.0721788,1903311,180.0,2500,0,2,5,0
1600623356.519993,1905821,150.0,2500,0,1,9,0
1600623362.6830678,1908324,220.0,2500,0,0,3,0
1600623369.160664,1910824,250.0,2500,0,0,0,0
1600623375.360893,1913331,180.0,2500,0,0,7,0
1600623381.995747,1915843,130.0,2500,0,0,12,0
1600623388.6134248,1918344,240.0,2500,0,0,1,0
1600623394.912651,1920845,240.0,2500,0,1,0,0
1600623401.5206022,1923346,240.0,2500,0,1,0,0
1600623407.656076,1925847,240.0,2500,0,0,1,0
1600623414.417185,1928497,-1350.0999755859375,2500,0,0,150,0
1600623420.575053,1930998,240.0,2500,0,1,0,0
1600623427.040896,1933503,200.0,2500,0,1,4,0
1600623433.9719522,1936144,-1260.0999755859375,2500,0,0,141,0
1600623440.303354,1938644,250.0,2500,0,0,0,0
1600623446.994071,1941146,230.0,2500,0,2,0,0
1600623454.674816,1944107,-4760.39990234375,2500,0,0,461,0
1600623460.777187,1946608,240.0,2500,0,1,0,0
1600623467.2781692,1949108,250.0,2500,0,0,0,0
1600623473.552713,1951608,250.0,2500,0,0,0,0
1600623480.150644,1954108,240.0,2500,0,0,0,1
1600623486.72896,1956608,250.0,2500,0,0,0,0
1600623493.030394,1959108,250.0,2500,0,0,0,0
1600623499.668389,1961608,250.0,2500,0,0,0,0
1600623505.983254,1964111,220.0,2500,0,3,0,0
1600623512.715162,1966612,240.0,2500,0,1,0,0
1600623519.2091331,1969112,250.0,2500,0,0,0,0
1600623525.905524,1971613,240.0,2500,0,1,0,0
1600623532.203904,1974130,80.0,2500,0,2,15,0
1600623540.012376,1977137,-5320.5,2500,0,1,506,0
1600623547.288175,1979965,-3030.0,2500,0,328,0,0
1600623554.823593,1982807,-3470.300048828125,2500,0,0,342,0
1600623561.996025,1985409,-870.0999755859375,2500,0,1,101,0
1600623568.668094,1988012,-890.0999755859375,2500,0,2,101,1
1600623574.9901178,1990512,240.0,2500,0,0,0,1
1600623581.605622,1993047,-100.0,2500,0,1,34,0
1600623588.09458,1995562,90.00000762939453,2500,0,0,15,1
1600623594.28045,1998062,250.0,2500,0,0,0,0
1600623601.020931,2000563,240.0,2500,0,1,0,0
1600623607.3066812,2003065,230.0,2500,0,0,2,0
1600623613.754207,2005567,230.0,2500,0,2,0,0
1600623620.306596,2008069,230.0,2500,0,2,0,0
1600623626.653548,2010569,250.0,2500,0,0,0,0
1600623633.39416,2013071,230.0,2500,0,0,2,0
1600623639.570851,2015580,160.0,2500,0,0,9,0
1600623645.893991,2018080,250.0,2500,0,0,0,0
1600623651.886016,2020588,170.0,2500,0,2,6,0
1600623658.198933,2023105,80.0,2500,0,0,17,0
1600623664.539775,2025605,250.0,2500,0,0,0,0
1600623670.676086,2028105,250.0,2500,0,0,0,0
1600623677.942904,2030605,250.0,2500,0,0,0,0
1600623684.831411,2033106,240.0,2500,0,1,0,0
1600623692.133514,2035606,250.0,2500,0,0,0,0
1600623698.662082,2038108,230.0,2500,0,2,0,0
1600623705.56072,2040610,230.0,2500,0,2,0,0
1600623712.898902,2043284,-1590.0999755859375,2500,0,7,167,0
1600623719.2730181,2045813,-140.09999084472656,2499,1,4,25,0
1600623725.884236,2048320,-20.199996948242188,2498,2,1,6,0
1600623732.529829,2050825,200.0,2500,0,1,4,0
1600623739.013535,2053326,240.0,2500,0,1,0,0
1600623746.039985,2055829,220.0,2500,0,3,0,0
1600623753.002781,2058440,-860.0,2500,0,111,0,0
1600623759.4323049,2061014,-690.2000122070312,2498,2,7,67,0
1600623765.6382039,2063520,-10.199995994567871,2498,2,3,3,0
1600623771.758795,2066051,-260.1999816894531,2498,2,0,31,0
1600623777.539412,2068553,230.0,2500,0,1,1,0
1600623783.567276,2071079,-110.0999984741211,2499,1,3,23,0
1600623789.464576,2073579,250.0,2500,0,0,0,0
1600623795.5706,2076079,250.0,2500,0,0,0,0
1600623802.0897238,2078778,-1740.0,2500,0,1,198,0
1600623808.458498,2081284,190.0,2500,0,1,5,0
1600623814.402604,2083785,240.0,2500,0,1,0,0
1600623820.5369442,2086289,210.0,2500,0,1,3,0
1600623826.321215,2088789,250.0,2500,0,0,0,0
1600623832.5603552,2091292,220.0,2500,0,3,0,0
1600623838.377769,2093800,170.0,2500,0,0,8,0
1600623845.390323,2096676,-3710.199951171875,2500,0,0,376,0
1600623851.3380039,2099177,240.0,2500,0,0,1,0
1600623857.610218,2101678,240.0,2500,0,1,0,0
1600623863.527633,2104179,240.0,2500,0,1,0,0
1600623869.9582531,2106680,240.0,2500,0,1,0,0
1600623876.37247,2109253,-480.0,2500,0,3,70,0
1600623882.6866188,2111760,180.0,2500,0,1,6,0
1600623889.343512,2114468,-2030.199951171875,2500,0,1,207,0
1600623895.5898461,2116968,250.0,2500,0,0,0,0
1600623902.2627041,2119468,250.0,2500,0,0,0,0
1600623908.30304,2121970,230.0,2500,0,2,0,0
1600623914.7039192,2124470,250.0,2500,0,0,0,0
1600623920.651891,2126970,210.0,2500,0,0,0,4
1600623926.837558,2129486,90.0,2500,0,0,16,0
1600623933.0023522,2131987,160.0,2500,0,1,0,8
1600623938.8483489,2134490,-80.29999542236328,2497,3,2,1,0
1600623945.448961,2137124,-1290.199951171875,2499,1,3,131,0
1600623951.413731,2139625,240.0,2500,0,1,0,0
1600623957.620981,2142125,250.0,2500,0,0,0,0
1600623963.550535,2144631,190.0,2500,0,6,0,0
1600623969.605963,2147131,250.0,2500,0,0,0,0
1600623975.896705,2149636,200.0,2500,0,0,5,0
1600623982.047196,2152137,240.0,2500,0,1,0,0
1600623988.450005,2154652,-9.999993324279785,2500,0,15,0,11
1600623994.479566,2157152,250.0,2500,0,0,0,0
1600624000.66767,2159658,190.0,2500,0,6,0,0
1600624006.431586,2162158,250.0,2500,0,0,0,0
1600624012.484287,2164658,250.0,2500,0,0,0,0
1600624018.3801842,2167158,250.0,2500,0,0,0,0
1600624024.5799308,2169659,240.0,2500,0,1,0,0
1600624030.7005792,2172208,-240.0,2500,0,49,0,0
1600624036.6305249,2174710,230.0,2500,0,2,0,0
1600624042.8326972,2177225,100.0,2500,0,0,15,0
1600624049.0975392,2179726,240.0,2500,0,1,0,0
1600624055.019572,2182227,240.0,2500,0,1,0,0
1600624062.40893,2185313,-6010.39990234375,2500,0,0,586,0
1600624068.459658,2187814,240.0,2500,0,1,0,0
1600624074.218467,2190315,240.0,2500,0,1,0,0
1600624080.432678,2192815,250.0,2500,0,0,0,0
1600624086.3520372,2195318,220.0,2500,0,3,0,0
1600624092.627367,2197818,250.0,2500,0,0,0,0
1600624098.55282,2200318,230.0,2500,0,0,0,2
1600624104.850164,2202818,150.0,2500,0,0,0,10
1600624111.22685,2205319,240.0,2500,0,1,0,0
1600624117.155738,2207819,250.0,2500,0,0,0,0
1600624125.037761,2211124,-8300.5,2500,0,805,0,0
1600624130.818298,2213624,250.0,2500,0,0,0,0
1600624137.0498922,2216128,210.0,2500,0,4,0,0
1600624143.2934651,2218630,230.0,2500,0,1,1,0
1600624149.195866,2221168,-130.0,2500,0,0,38,0
1600624155.3993201,2223682,110.0,2500,0,0,14,0
1600624161.609174,2226192,-150.3000030517578,2497,3,0,10,0
1600624167.500053,2228696,210.0,2500,0,2,2,0
1600624173.770696,2231196,250.0,2500,0,0,0,0
1600624179.7008882,2233699,220.0,2500,0,3,0,0
1600624185.942027,2236200,180.0,2500,0,1,0,6
1600624192.102304,2238720,5.245208740234375e-06,2500,0,17,3,5
1600624197.9512599,2241221,240.0,2500,0,1,0,0
1600624204.2284858,2243725,210.0,2500,0,0,4,0
1600624211.4337862,2246752,-5320.2998046875,2500,0,527,0,0
1600624217.6935081,2249255,220.0,2500,0,2,1,0
1600624223.703202,2251760,190.0,2500,0,5,0,1
1600624230.437786,2254367,-920.0999755859375,2500,0,0,107,0
1600624238.6402738,2257781,-9190.2998046875,2500,0,572,342,0
1600624244.882389,2260282,240.0,2500,0,1,0,0
1600624251.000436,2262786,210.0,2500,0,0,4,0
1600624256.806008,2265288,230.0,2500,0,1,1,0
1600624262.9888158,2267808,50.000003814697266,2500,0,0,20,0
1600624269.277355,2270343,-100.0,2500,0,0,35,0
1600624275.2266722,2272844,240.0,2500,0,1,0,0
1600624281.608521,2275347,220.0,2500,0,3,0,0
1600624287.644732,2277847,250.0,2500,0,0,0,0
1600624293.851229,2280355,170.0,2500,0,2,6,0
1600624299.6011488,2282857,230.0,2500,0,2,0,0
1600624305.805349,2285357,250.0,2500,0,0,0,0
1600624311.750962,2287858,240.0,2500,0,1,0,0
1600624317.8880582,2290359,240.0,2500,0,0,1,0
1600624324.047816,2292865,190.0,2500,0,1,5,0
1600624329.9592881,2295365,240.0,2500,0,0,0,1
1600624336.225599,2297865,250.0,2500,0,0,0,0
1600624342.1751528,2300366,240.0,2500,0,1,0,0
1600624348.555,2302867,240.0,2500,0,1,0,0
1600624354.627062,2305368,240.0,2500,0,1,0,0
1600624360.8257,2307868,250.0,2500,0,0,0,0
1600624366.594733,2310370,230.0,2500,0,2,0,0
1600624372.767818,2312872,230.0,2500,0,2,0,0
1600624378.675246,2315372,250.0,2500,0,0,0,0
1600624387.19427,2319081,-12941.099609375,2500,0,1,1208,0
1600624395.8342242,2322636,-11200.900390625,2500,0,0,1055,0
1600624402.0901089,2325137,240.0,2500,0,1,0,0
1600624407.979081,2327638,240.0,2500,0,1,0,0
1600624414.151511,2330144,190.0,2500,0,0,6,0
1600624420.341799,2332750,-810.0,2500,0,0,106,0
1600624428.495533,2336152,-8970.2001953125,2500,0,902,0,0
1600624434.408112,2338655,220.0,2500,0,1,2,0
1600624440.575383,2341161,190.0,2500,0,0,6,0
1600624446.3656168,2343661,250.0,2500,0,0,0,0
1600624452.617485,2346163,230.0,2500,0,2,0,0
1600624458.544064,2348664,240.0,2500,0,0,1,0
1600624464.7812102,2351218,-290.0,2500,0,1,53,0
1600624471.183723,2353726,170.0,2500,0,2,6,0
1600624477.50245,2356227,240.0,2500,0,1,0,0
1600624483.3578188,2358729,230.0,2500,0,2,0,0
1600624489.63243,2361229,250.0,2500,0,0,0,0
1600624495.454769,2363730,240.0,2500,0,1,0,0
1600624501.5870562,2366232,230.0,2500,0,2,0,0
1600624507.526239,2368734,230.0,2500,0,2,0,0
1600624513.921851,2371234,250.0,2500,0,0,0,0
1600624519.872498,2373735,240.0,2500,0,1,0,0
1600624526.114665,2376235,250.0,2500,0,0,0,0
1600624532.019918,2378738,220.0,2500,0,1,2,0
1600624538.2822049,2381239,240.0,2500,0,1,0,0
1600624544.2227578,2383739,250.0,2500,0,0,0,0
1600624550.358141,2386239,250.0,2500,0,0,0,0
1600624556.6233048,2388839,-750.0,2500,0,5,95,0
1600624562.912042,2391339,250.0,2500,0,0,0,0
1600624568.846657,2393845,190.0,2500,0,0,6,0
1600624575.66451,2396634,-2640.0,2500,0,289,0,0
1600624582.0485592,2399138,210.0,2500,0,3,1,0
1600624588.195453,2401638,250.0,2500,0,0,0,0
1600624594.5482838,2404139,240.0,2500,0,1,0,0
1600624600.5383291,2406639,250.0,2500,0,0,0,0
1600624606.651975,2409139,250.0,2500,0,0,0,0
1600624612.479451,2411639,250.0,2500,0,0,0,0
1600624618.707675,2414139,250.0,2500,0,0,0,0
1600624624.5199842,2416639,250.0,2500,0,0,0,0
1600624630.775363,2419140,240.0,2500,0,1,0,0
1600624637.15135,2421640,250.0,2500,0,0,0,0
1600624643.055684,2424142,230.0,2500,0,1,1,0
1600624649.2775218,2426643,240.0,2500,0,1,0,0
1600624655.189536,2429143,250.0,2500,0,0,0,0
1600624661.451293,2431645,230.0,2500,0,2,0,0
1600624667.337259,2434145,240.0,2500,0,0,0,1
1600624673.478241,2436646,240.0,2500,0,1,0,0
1600624679.3631191,2439147,240.0,2500,0,1,0,0
1600624685.574046,2441647,250.0,2500,0,0,0,0
1600624691.479645,2444148,240.0,2500,0,1,0,0
1600624697.710567,2446649,240.0,2500,0,1,0,0
1600624703.635329,2449149,250.0,2500,0,0,0,0
1600624709.831281,2451649,250.0,2500,0,0,0,0
1600624716.094667,2454149,250.0,2500,0,0,0,0
1600624722.0607429,2456650,240.0,2500,0,1,0,0
1600624728.2872162,2459150,250.0,2500,0,0,0,0
1600624734.031876,2461651,240.0,2500,0,1,0,0
1600624740.2092109,2464174,20.000003814697266,2500,0,18,5,0
1600624746.463796,2466707,-80.0,2500,0,33,0,0
1600624752.361791,2469207,250.0,2500,0,0,0,0
1600624758.5948951,2471708,240.0,2500,0,1,0,0
1600624764.5335438,2474213,200.0,2500,0,5,0,0
1600624770.761316,2476714,240.0,2500,0,0,1,0
1600624776.6560059,2479214,250.0,2500,0,0,0,0
1600624782.891959,2481714,250.0,2500,0,0,0,0
1600624788.800522,2484214,250.0,2500,0,0,0,0
1600624795.0245912,2486724,150.0,2500,0,5,5,0
1600624801.210728,2489231,180.0,2500,0,0,7,0
1600624807.133904,2491731,250.0,2500,0,0,0,0
1600624813.339506,2494231,250.0,2500,0,0,0,0
1600624819.2565892,2496732,240.0,2500,0,1,0,0
1600624825.524207,2499232,250.0,2500,0,0,0,0
1600624831.669722,2501732,250.0,2500,0,0,0,0
1600624838.177307,2504232,250.0,2500,0,0,0,0
1600624844.2789829,2506733,240.0,2500,0,1,0,0
1600624850.706736,2509234,240.0,2500,0,0,1,0
1600624856.62258,2511734,250.0,2500,0,0,0,0
1600624862.740132,2514234,250.0,2500,0,0,0,0
1600624868.663598,2516735,240.0,2500,0,1,0,0
1600624874.910607,2519235,250.0,2500,0,0,0,0
1600624881.183202,2521736,240.0,2500,0,0,1,0
1600624887.089849,2524238,230.0,2500,0,1,1,0
1600624893.353611,2526738,250.0,2500,0,0,0,0
1600624899.283274,2529239,240.0,2500,0,0,1,0
1600624905.53892,2531752,-80.19999694824219,2498,2,2,11,0
1600624911.790115,2534362,-1250.4000244140625,2497,3,1,109,0
1600624918.017398,2536868,190.0,2500,0,1,5,0
1600624924.203152,2539477,-940.0999755859375,2500,0,0,109,0
1600624930.365969,2542003,-9.999996185302734,2500,0,2,24,0
1600624936.949812,2544655,-2471.199951171875,2489,11,0,152,0
1600624942.8657,2547169,110.0,2500,0,2,12,0
1600624949.1500978,2549669,250.0,2500,0,0,0,0
1600624955.5447,2552271,-870.0999755859375,2500,0,1,101,0
1600624961.800127,2554773,230.0,2500,0,2,0,0
1600624967.641729,2557273,250.0,2500,0,0,0,0
1600624973.797086,2559787,110.0,2500,0,14,0,0
1600624979.7345269,2562287,250.0,2500,0,0,0,0
1600624985.9710321,2564787,250.0,2500,0,0,0,0
1600624991.865107,2567288,240.0,2500,0,1,0,0
1600624998.14061,2569788,250.0,2500,0,0,0,0
1600625004.374721,2572288,250.0,2500,0,0,0,0
1600625010.335296,2574789,230.0,2500,0,1,0,1
1600625016.5651999,2577291,230.0,2500,0,2,0,0
1600625022.525776,2579794,220.0,2500,0,3,0,0
1600625029.111604,2582301,180.0,2500,0,0,7,0
1600625035.364079,2584801,250.0,2500,0,0,0,0
1600625041.807578,2587301,250.0,2500,0,0,0,0
1600625047.747309,2589812,140.0,2500,0,11,0,0
1600625055.91854,2593106,-8190.5,2500,0,771,23,0
1600625062.1248682,2595624,70.0,2500,0,0,18,0
1600625068.0185778,2598135,140.0,2500,0,11,0,0
1600625074.275049,2600636,240.0,2500,0,1,0,0
1600625080.5053172,2603136,250.0,2500,0,0,0,0
1600625086.3275452,2605637,240.0,2500,0,1,0,0
1600625092.602495,2608173,-110.0,2500,0,0,36,0
1600625098.5225,2610673,250.0,2500,0,0,0,0
1600625104.7585962,2613175,200.0,2500,0,2,0,3
1600625110.646383,2615675,240.0,2500,0,0,0,1
